transaction_id,user_id,transaction_time,amount,payment_method,currency,item_id,item_name,item_type
17321,11254,2024-08-20 05:55:26,228.9,云闪付,CNY,7629,游戏点券,游戏
17322,10529,2024-12-06 21:20:03,5850.66,微信支付,CNY,6359,数码产品,电商
17323,12581,2025-04-09 11:16:20,1615.46,Apple Pay,HKD,1449,年度会员,会员
17324,11826,2025-03-12 18:49:55,4417.92,银行卡,CNY,7581,贵族身份,直播
17325,11325,2025-01-26 13:30:45,932.54,银行卡,CNY,4828,皮肤,游戏
17326,10292,2025-01-26 05:21:59,1901.93,银行卡,CNY,3215,超级会员,会员
17327,12934,2025-01-28 20:38:16,91.7,银行卡,CNY,2358,装备,游戏
17328,10734,2025-03-19 10:26:13,1552.44,微信支付,CNY,6254,年度会员,会员
17329,12956,2024-11-15 00:24:28,677.8,云闪付,CNY,2970,主播贡献,直播
17330,10203,2024-09-08 12:54:54,792.48,银行卡,CNY,5502,弹幕特效,直播
17331,12498,2023-10-16 04:30:42,633.78,Apple Pay,CNY,8110,日用品,电商
17332,11490,2025-03-28 08:39:40,1237.56,支付宝,CNY,9044,季度会员,会员
17333,12258,2024-05-24 06:01:02,6292.76,支付宝,CNY,3254,服装,电商
17334,11922,2025-01-17 23:08:22,993.27,银行卡,CNY,9683,贵族身份,直播
17335,12926,2025-03-22 11:19:05,161.2,云闪付,CNY,3342,角色,游戏
17336,12355,2024-06-09 04:35:48,1921.41,银行卡,CNY,1297,季度会员,会员
17337,11583,2024-04-26 17:01:43,3337.15,支付宝,CNY,1570,贵族身份,直播
17338,10848,2025-03-24 06:16:43,3888.3,支付宝,CNY,5203,化妆品,电商
17339,11804,2024-11-25 19:53:12,898.57,支付宝,CNY,8952,超级会员,会员
17340,10099,2024-11-20 17:33:38,2652.0,支付宝,CNY,5043,食品,电商
17341,11294,2024-12-06 21:19:12,4759.92,微信支付,CNY,9433,数码产品,电商
17342,11443,2025-03-16 22:42:48,1350.36,支付宝,CNY,7364,化妆品,电商
17343,10985,2025-03-26 10:38:22,451.69,支付宝,CNY,6887,游戏点券,游戏
17344,12913,2024-11-26 10:41:32,2601.1,微信支付,CNY,8357,礼物,直播
17345,11870,2024-09-29 17:31:47,944.58,支付宝,CNY,3488,皮肤,游戏
17346,11764,2025-02-11 18:05:53,4072.54,云闪付,USD,9480,年度会员,会员
17347,10127,2023-11-24 04:50:39,12892.18,微信支付,USD,9014,服装,电商
17348,12728,2024-10-12 06:08:44,1361.41,Apple Pay,CNY,6155,季度会员,会员
17349,12032,2024-09-27 00:33:34,2060.74,支付宝,CNY,3369,弹幕特效,直播
17350,12938,2024-10-01 22:28:47,1092.13,云闪付,CNY,4598,月度会员,会员
17351,12989,2023-11-02 22:02:35,39.24,微信支付,CNY,5776,游戏点券,游戏
17352,10081,2023-10-28 14:42:19,856.67,Apple Pay,CNY,4046,VIP会员,会员
17353,12697,2024-03-25 15:49:22,873.23,微信支付,CNY,6483,角色,游戏
17354,11057,2025-02-01 00:27:53,61426.73,Apple Pay,USD,2642,服装,电商
17355,12943,2024-12-14 03:06:08,9692.72,银行卡,CNY,3718,服装,电商
17356,10192,2024-12-16 21:44:32,1598.11,云闪付,USD,6869,游戏点券,游戏
17357,11816,2025-04-04 21:04:21,3137.97,微信支付,CNY,8223,弹幕特效,直播
17358,10246,2024-10-22 18:08:48,275.85,云闪付,CNY,5909,主播贡献,直播
17359,12036,2025-02-19 05:22:59,427.51,云闪付,CNY,1798,季度会员,会员
17360,12593,2024-10-31 07:49:27,891.67,Apple Pay,CNY,4411,年度会员,会员
17361,12470,2023-08-06 05:05:55,99.25,微信支付,CNY,2911,特权卡,游戏
17362,12217,2023-12-08 22:24:28,477.86,Apple Pay,CNY,9195,角色,游戏
17363,11987,2025-03-27 21:03:20,3169.01,云闪付,USD,3326,装备,游戏
17364,10195,2024-10-06 04:08:06,2837.8,微信支付,HKD,5876,贵族身份,直播
17365,12780,2024-10-05 16:44:58,8952.28,支付宝,HKD,9094,数码产品,电商
17366,12756,2025-02-28 19:43:16,4380.18,支付宝,CNY,2006,弹幕特效,直播
17367,11780,2024-10-12 17:04:18,860.67,Apple Pay,CNY,6595,装备,游戏
17368,10058,2025-03-26 07:47:04,7292.72,Apple Pay,CNY,5283,食品,电商
17369,11964,2024-03-28 15:47:53,790.88,云闪付,CNY,3421,皮肤,游戏
17370,10347,2024-09-01 16:24:38,117.44,银行卡,CNY,3496,游戏点券,游戏
17371,12813,2024-01-10 15:28:45,1908.59,微信支付,CNY,8794,季度会员,会员
17372,10646,2025-04-15 17:58:56,953.51,微信支付,CNY,2475,角色,游戏
17373,11244,2024-09-29 03:36:49,644.99,Apple Pay,CNY,5967,装备,游戏
17374,11602,2024-12-15 19:39:13,9442.82,银行卡,CNY,1344,数码产品,电商
17375,12629,2023-09-05 19:34:51,217.65,微信支付,CNY,2803,礼物,直播
17376,12979,2025-04-16 22:02:25,483.04,银行卡,CNY,1417,装备,游戏
17377,12806,2023-12-11 16:15:34,494.39,银行卡,CNY,9574,化妆品,电商
17378,10082,2023-10-11 05:44:37,2830.83,云闪付,CNY,6411,食品,电商
17379,12485,2025-01-24 11:24:33,3193.33,云闪付,CNY,2064,化妆品,电商
17380,11102,2025-03-28 08:32:06,1766.31,支付宝,CNY,3459,季度会员,会员
17381,11947,2025-03-21 07:13:23,400.69,银行卡,CNY,3972,皮肤,游戏
17382,11733,2024-11-17 22:34:34,8101.73,微信支付,USD,5257,季度会员,会员
17383,11649,2024-06-29 08:59:24,3065.44,银行卡,CNY,2397,食品,电商
17384,11630,2024-06-27 15:06:11,586.98,支付宝,CNY,3327,皮肤,游戏
17385,11648,2024-08-23 04:29:02,4693.54,微信支付,CNY,3795,弹幕特效,直播
17386,12925,2024-09-29 19:53:20,899.94,微信支付,CNY,1384,游戏点券,游戏
17387,10951,2024-10-05 19:33:14,10046.66,云闪付,USD,1179,贵族身份,直播
17388,10590,2024-10-11 05:19:51,246.46,微信支付,CNY,4582,季度会员,会员
17389,11324,2024-07-13 21:41:46,9869.04,银行卡,USD,9962,VIP会员,会员
17390,10154,2024-12-13 12:20:01,2125.31,微信支付,CNY,7507,弹幕特效,直播
17391,11809,2025-02-16 05:47:18,721.37,云闪付,CNY,6677,装备,游戏
17392,11146,2024-10-30 19:07:44,1199.16,支付宝,USD,9339,礼物,直播
17393,12135,2024-05-05 22:22:34,7396.21,云闪付,CNY,3174,服装,电商
17394,12550,2025-04-12 16:57:44,2339.05,支付宝,CNY,8174,礼物,直播
17395,11470,2024-03-03 03:47:14,1015.91,Apple Pay,CNY,9042,VIP会员,会员
17396,11781,2024-12-17 22:24:17,426.35,银行卡,CNY,7113,角色,游戏
17397,10576,2025-04-20 02:51:47,3317.6,银行卡,CNY,6959,主播贡献,直播
17398,12430,2024-04-23 13:15:36,742.7,支付宝,CNY,4558,装备,游戏
17399,11036,2024-09-09 06:08:30,1023.8,云闪付,HKD,3969,食品,电商
17400,10022,2024-02-09 03:31:42,3509.91,微信支付,CNY,1136,弹幕特效,直播
17401,10117,2023-10-07 11:08:41,11763.65,Apple Pay,USD,8632,超级会员,会员
17402,11542,2025-03-12 05:59:51,8475.34,支付宝,CNY,7741,数码产品,电商
17403,12468,2024-08-12 17:37:07,590.36,Apple Pay,CNY,2965,角色,游戏
17404,10762,2023-09-05 09:00:19,6871.97,云闪付,USD,3719,角色,游戏
17405,11979,2024-09-01 15:53:21,762.53,支付宝,CNY,8096,弹幕特效,直播
17406,12010,2025-01-29 17:26:36,351.63,银行卡,CNY,4501,座驾,直播
17407,12273,2024-12-19 15:07:51,3034.86,支付宝,CNY,7788,服装,电商
17408,10865,2024-06-20 16:39:10,22941.58,微信支付,USD,3476,化妆品,电商
17409,11960,2025-02-11 05:55:07,4741.55,Apple Pay,CNY,2426,贵族身份,直播
17410,10626,2025-01-24 20:45:49,4603.1,微信支付,CNY,1793,贵族身份,直播
17411,11485,2024-10-08 18:31:08,1825.25,银行卡,CNY,6782,年度会员,会员
17412,10721,2025-01-04 10:54:11,288.05,支付宝,CNY,4689,特权卡,游戏
17413,12162,2024-05-16 03:23:32,2974.03,银行卡,CNY,3578,座驾,直播
17414,10227,2024-08-27 05:10:25,1106.62,Apple Pay,CNY,7606,主播贡献,直播
17415,11255,2025-04-01 15:19:00,2750.49,银行卡,CNY,3200,弹幕特效,直播
17416,10476,2025-01-23 00:16:16,3044.13,Apple Pay,HKD,5538,主播贡献,直播
17417,11142,2023-12-25 13:18:35,1829.41,支付宝,CNY,4279,年度会员,会员
17418,10617,2024-07-15 05:29:33,795.07,Apple Pay,CNY,9170,特权卡,游戏
17419,12594,2024-02-21 12:50:32,4788.23,云闪付,CNY,1969,数码产品,电商
17420,10073,2025-04-02 11:04:39,4829.62,微信支付,CNY,4726,化妆品,电商
17421,10567,2025-04-07 19:29:40,2455.47,微信支付,CNY,3445,弹幕特效,直播
17422,12628,2024-12-29 00:29:29,8592.01,Apple Pay,CNY,2064,日用品,电商
17423,11997,2024-11-27 13:56:42,25667.35,支付宝,USD,6763,礼物,直播
17424,12398,2025-04-18 10:57:42,829.88,支付宝,CNY,6040,角色,游戏
17425,11715,2024-06-10 23:09:03,3232.27,支付宝,CNY,6006,座驾,直播
17426,12064,2025-02-26 17:48:45,895.39,银行卡,CNY,8178,特权卡,游戏
17427,12462,2024-10-21 10:14:35,777.76,微信支付,CNY,2233,特权卡,游戏
17428,12358,2023-09-15 11:00:16,1223.83,云闪付,CNY,2645,超级会员,会员
17429,12470,2024-04-05 14:49:46,2085.48,银行卡,CNY,7914,贵族身份,直播
17430,12219,2024-09-27 01:36:33,2473.36,微信支付,CNY,4169,数码产品,电商
17431,10114,2025-01-19 11:44:06,2149.84,Apple Pay,CNY,7422,座驾,直播
17432,11382,2024-02-24 09:40:11,48.45,支付宝,CNY,3256,装备,游戏
17433,10883,2025-04-11 03:16:16,9291.82,Apple Pay,USD,6615,季度会员,会员
17434,11807,2024-02-14 17:26:51,1060.66,Apple Pay,CNY,9655,季度会员,会员
17435,12050,2024-09-27 10:07:31,378.73,微信支付,HKD,5723,皮肤,游戏
17436,11356,2023-10-26 16:28:00,6531.77,银行卡,USD,8953,VIP会员,会员
17437,11192,2025-04-11 07:17:57,81.32,支付宝,HKD,5887,年度会员,会员
17438,11296,2024-08-13 02:55:40,6152.2,微信支付,CNY,8038,日用品,电商
17439,12010,2024-04-26 07:12:57,1042.35,云闪付,HKD,5239,超级会员,会员
17440,10339,2024-09-28 08:47:51,1776.58,支付宝,CNY,5178,季度会员,会员
17441,12688,2023-09-27 13:12:30,1210.49,Apple Pay,CNY,1970,季度会员,会员
17442,12026,2024-08-10 21:15:18,346.19,Apple Pay,CNY,3307,游戏点券,游戏
17443,12302,2024-08-24 15:21:15,2258.35,微信支付,USD,7361,VIP会员,会员
17444,11192,2024-12-28 19:17:39,898.57,支付宝,CNY,5323,贵族身份,直播
17445,11029,2024-12-22 09:03:26,481.03,Apple Pay,CNY,2819,年度会员,会员
17446,12977,2025-03-21 04:28:44,1533.24,支付宝,CNY,8181,年度会员,会员
17447,12411,2025-02-28 04:00:30,36313.92,银行卡,USD,2812,服装,电商
17448,10599,2023-10-03 18:32:48,584.66,支付宝,CNY,7878,游戏点券,游戏
17449,12233,2024-03-08 02:02:16,2737.91,支付宝,CNY,4134,座驾,直播
17450,12969,2025-04-09 22:28:15,7365.89,Apple Pay,CNY,8609,数码产品,电商
17451,12546,2024-05-20 09:16:57,2166.51,银行卡,CNY,1355,座驾,直播
17452,10635,2024-12-06 20:16:05,1502.68,支付宝,CNY,1700,月度会员,会员
17453,12550,2024-10-19 12:12:12,436.45,银行卡,CNY,5253,装备,游戏
17454,10609,2025-02-28 14:56:16,1284.73,微信支付,HKD,5210,贵族身份,直播
17455,11643,2025-02-28 22:27:42,2243.98,Apple Pay,CNY,1384,服装,电商
17456,11585,2024-01-29 23:47:04,4663.37,云闪付,USD,1221,VIP会员,会员
17457,10537,2025-04-13 12:16:15,804.57,支付宝,CNY,7904,角色,游戏
17458,11343,2025-04-20 16:41:51,6971.89,支付宝,CNY,2114,日用品,电商
17459,12684,2024-07-13 09:40:25,3666.85,Apple Pay,CNY,9295,弹幕特效,直播
17460,11539,2025-02-25 07:28:10,3039.52,银行卡,CNY,7286,座驾,直播
17461,10397,2024-08-16 20:30:50,638.22,支付宝,CNY,1118,游戏点券,游戏
17462,10382,2025-01-21 07:06:34,3851.95,支付宝,CNY,5939,主播贡献,直播
17463,10371,2025-04-12 01:10:25,1220.12,银行卡,CNY,1827,超级会员,会员
17464,10995,2024-10-06 01:57:37,3389.53,云闪付,CNY,5824,礼物,直播
17465,12008,2024-12-14 08:16:55,2195.42,支付宝,CNY,1180,日用品,电商
17466,12534,2023-09-26 17:19:46,1455.88,支付宝,CNY,5043,年度会员,会员
17467,12616,2024-12-13 08:35:29,315.12,Apple Pay,CNY,8256,装备,游戏
17468,10157,2025-03-27 16:10:19,8583.25,微信支付,CNY,6643,日用品,电商
17469,12728,2024-11-25 00:22:42,2324.16,微信支付,CNY,7714,贵族身份,直播
17470,12063,2025-01-23 02:45:15,775.98,云闪付,CNY,3382,季度会员,会员
17471,12976,2024-12-22 20:17:06,1198.6,微信支付,CNY,7978,月度会员,会员
17472,12985,2025-02-27 07:01:50,467.39,微信支付,CNY,9335,游戏点券,游戏
17473,11613,2025-03-22 19:48:58,2645.9,Apple Pay,CNY,3680,贵族身份,直播
17474,10094,2024-05-28 04:45:28,1017.49,Apple Pay,CNY,3754,超级会员,会员
17475,10246,2025-01-10 14:25:37,3012.92,支付宝,CNY,1212,礼物,直播
17476,12373,2023-11-26 13:36:24,621.42,微信支付,CNY,1515,角色,游戏
17477,11403,2025-01-24 14:25:49,4628.96,云闪付,CNY,9890,食品,电商
17478,10419,2023-08-06 02:44:50,2722.06,支付宝,CNY,5892,化妆品,电商
17479,11304,2023-11-24 07:55:57,4239.62,银行卡,CNY,3802,贵族身份,直播
17480,10170,2023-11-23 21:53:54,179.84,微信支付,CNY,3214,角色,游戏
17481,11011,2025-01-28 22:14:39,3097.94,支付宝,USD,3642,角色,游戏
17482,12228,2025-03-26 22:04:42,3740.45,Apple Pay,CNY,1656,礼物,直播
17483,12106,2024-10-19 16:23:58,332.64,银行卡,CNY,6209,装备,游戏
17484,10589,2025-02-25 02:05:58,1564.57,Apple Pay,CNY,3777,超级会员,会员
17485,12511,2024-10-03 16:20:05,1310.14,支付宝,CNY,3440,主播贡献,直播
17486,12467,2024-01-17 09:36:50,13.5,支付宝,CNY,1725,超级会员,会员
17487,12738,2023-05-12 18:30:56,359.43,微信支付,CNY,5909,装备,游戏
17488,10064,2024-04-12 01:40:22,5191.93,微信支付,CNY,3774,数码产品,电商
17489,11498,2024-12-15 12:45:21,14.6,微信支付,CNY,5576,皮肤,游戏
17490,12335,2025-01-01 05:52:13,645.49,银行卡,CNY,8066,月度会员,会员
17491,12532,2024-10-22 12:17:17,686.17,银行卡,CNY,1558,月度会员,会员
17492,12123,2025-03-05 14:43:34,81.04,云闪付,CNY,9415,游戏点券,游戏
17493,10707,2024-09-07 00:13:58,209.55,支付宝,CNY,8100,月度会员,会员
17494,11510,2024-11-25 09:07:43,119.24,Apple Pay,CNY,3045,特权卡,游戏
17495,11862,2024-09-07 00:55:58,694.48,Apple Pay,CNY,1038,角色,游戏
17496,12398,2024-01-23 01:03:04,310.2,银行卡,CNY,8954,贵族身份,直播
17497,11673,2025-03-14 15:10:58,3029.54,微信支付,CNY,4412,主播贡献,直播
17498,11256,2024-09-08 15:00:51,246.55,云闪付,CNY,9839,皮肤,游戏
17499,11698,2025-04-05 10:40:43,971.58,微信支付,CNY,8354,游戏点券,游戏
17500,11508,2025-04-19 23:46:12,130.38,支付宝,CNY,6032,年度会员,会员
17501,11387,2024-06-05 20:28:37,538.2,银行卡,CNY,9246,季度会员,会员
17502,12181,2024-07-26 00:03:02,42.77,Apple Pay,CNY,3059,季度会员,会员
17503,11569,2025-04-22 02:19:48,2105.87,云闪付,HKD,9756,弹幕特效,直播
17504,12059,2025-03-15 21:59:02,9367.41,Apple Pay,CNY,3299,数码产品,电商
17505,11417,2024-12-19 15:02:36,692.88,银行卡,CNY,7729,季度会员,会员
17506,10274,2025-04-19 23:57:23,77.5,云闪付,CNY,9147,角色,游戏
17507,12009,2025-03-06 02:41:50,12133.01,支付宝,USD,7809,座驾,直播
17508,12718,2024-06-24 08:06:49,67.74,微信支付,CNY,2127,皮肤,游戏
17509,10782,2024-09-14 17:35:05,7.02,银行卡,CNY,3857,特权卡,游戏
17510,11265,2025-04-07 09:46:14,3403.4,云闪付,HKD,2214,化妆品,电商
17511,11284,2024-09-30 03:22:03,8825.9,微信支付,USD,5930,季度会员,会员
17512,10024,2025-02-11 06:42:32,3904.83,微信支付,CNY,3071,服装,电商
17513,12643,2024-02-11 06:53:43,2672.6,银行卡,CNY,7069,座驾,直播
17514,10148,2024-03-06 21:40:31,572.45,微信支付,CNY,7479,特权卡,游戏
17515,10013,2025-04-08 16:31:30,1911.45,支付宝,CNY,5292,礼物,直播
17516,12467,2024-04-15 14:27:56,4436.78,Apple Pay,CNY,9155,主播贡献,直播
17517,10658,2024-03-08 19:14:56,763.94,支付宝,CNY,9282,游戏点券,游戏
17518,11313,2024-10-04 00:44:47,1432.62,支付宝,CNY,4921,季度会员,会员
17519,11935,2025-04-15 12:51:32,9057.46,支付宝,CNY,1496,服装,电商
17520,10637,2023-07-27 12:09:10,4897.26,银行卡,CNY,7453,日用品,电商
17521,10430,2025-02-20 00:54:48,222.49,银行卡,CNY,4657,皮肤,游戏
17522,12436,2025-04-09 15:38:33,1544.92,Apple Pay,CNY,2010,化妆品,电商
17523,12821,2025-02-03 01:11:01,1251.44,支付宝,CNY,2766,座驾,直播
17524,12011,2024-06-03 21:34:07,6190.49,Apple Pay,USD,2023,月度会员,会员
17525,12289,2025-04-08 10:26:44,4922.7,云闪付,CNY,4921,座驾,直播
17526,12789,2024-12-24 09:33:57,5963.56,银行卡,CNY,1631,化妆品,电商
17527,12150,2024-02-23 01:08:14,818.73,银行卡,CNY,5529,月度会员,会员
17528,12362,2025-03-20 00:05:21,556.92,银行卡,CNY,1468,季度会员,会员
17529,11126,2025-01-19 13:49:40,2872.94,支付宝,CNY,5334,座驾,直播
17530,12636,2025-02-16 11:59:41,3369.1,云闪付,CNY,6482,座驾,直播
17531,11589,2024-12-31 03:04:48,153.44,支付宝,CNY,5776,化妆品,电商
17532,11686,2024-12-21 16:23:45,397.95,云闪付,CNY,9761,座驾,直播
17533,12396,2025-04-15 05:19:56,3000.67,Apple Pay,CNY,9200,主播贡献,直播
17534,11898,2025-03-18 19:52:07,505.44,云闪付,CNY,7356,游戏点券,游戏
17535,10963,2025-04-12 09:35:55,839.59,支付宝,CNY,1366,年度会员,会员
17536,12500,2024-10-01 04:05:45,3181.25,微信支付,CNY,3155,日用品,电商
17537,10897,2024-07-03 08:33:57,815.48,Apple Pay,CNY,2455,皮肤,游戏
17538,11190,2023-12-14 05:30:36,478.4,银行卡,CNY,9149,装备,游戏
17539,11641,2024-10-20 09:05:29,5012.86,支付宝,CNY,6140,服装,电商
17540,12724,2025-04-18 06:04:28,336.53,云闪付,USD,4906,礼物,直播
17541,11837,2024-09-03 19:20:03,675.26,支付宝,CNY,9326,年度会员,会员
17542,10407,2024-11-23 22:16:06,1341.13,支付宝,CNY,1040,年度会员,会员
17543,12155,2025-01-21 15:35:49,723.64,支付宝,CNY,4136,礼物,直播
17544,12119,2024-10-16 19:27:37,8304.1,微信支付,CNY,2675,食品,电商
17545,12551,2024-05-15 06:34:23,8449.29,Apple Pay,CNY,7022,日用品,电商
17546,12924,2024-08-04 15:47:32,809.97,Apple Pay,HKD,4077,VIP会员,会员
17547,11303,2024-12-08 09:14:46,186.57,支付宝,CNY,4983,弹幕特效,直播
17548,10538,2025-02-04 00:35:36,2407.02,Apple Pay,HKD,8486,弹幕特效,直播
17549,10887,2025-01-21 16:11:37,1445.93,微信支付,CNY,2393,VIP会员,会员
17550,12597,2024-11-10 00:30:08,372.3,云闪付,CNY,2837,皮肤,游戏
17551,10439,2024-04-05 17:24:50,1188.79,微信支付,CNY,7771,主播贡献,直播
17552,11828,2024-11-30 07:29:55,1971.6,Apple Pay,CNY,3889,VIP会员,会员
17553,12424,2025-04-07 10:59:21,52790.26,微信支付,USD,5303,服装,电商
17554,11483,2024-11-12 09:46:44,1269.17,云闪付,CNY,4663,VIP会员,会员
17555,11492,2025-02-12 07:16:28,224.05,支付宝,CNY,6150,VIP会员,会员
17556,11723,2025-01-28 13:29:54,898.83,Apple Pay,CNY,9407,VIP会员,会员
17557,12054,2024-07-22 00:23:43,16930.37,微信支付,USD,8714,数码产品,电商
17558,12551,2024-05-09 13:41:02,573.43,云闪付,CNY,5569,皮肤,游戏
17559,12388,2024-08-14 04:38:47,1123.12,Apple Pay,CNY,1228,服装,电商
17560,11482,2024-02-12 15:08:59,5354.71,Apple Pay,HKD,6849,食品,电商
17561,11866,2025-02-11 02:18:26,2960.01,云闪付,CNY,7374,食品,电商
17562,11390,2024-08-07 02:39:07,154.51,银行卡,CNY,2627,角色,游戏
17563,11102,2024-10-27 02:44:23,9689.46,Apple Pay,CNY,3751,化妆品,电商
17564,10694,2025-02-06 09:16:51,2893.77,银行卡,CNY,5239,主播贡献,直播
17565,11562,2024-06-07 10:15:25,1466.01,银行卡,CNY,2108,月度会员,会员
17566,11376,2024-02-23 10:23:40,9450.64,支付宝,CNY,6439,数码产品,电商
17567,10041,2023-12-02 03:08:16,985.56,银行卡,CNY,2970,数码产品,电商
17568,11345,2025-01-19 11:11:06,1782.14,银行卡,CNY,2385,超级会员,会员
17569,10493,2025-03-16 02:53:33,6199.15,银行卡,CNY,2548,化妆品,电商
17570,11619,2025-04-04 14:40:28,22985.86,银行卡,USD,4378,服装,电商
17571,11120,2024-01-02 07:02:56,465.04,微信支付,CNY,2852,皮肤,游戏
17572,12570,2024-03-06 18:42:36,2740.81,Apple Pay,CNY,6943,礼物,直播
17573,11729,2024-09-21 12:52:42,363.52,Apple Pay,HKD,3468,装备,游戏
17574,11334,2025-02-10 19:00:22,68.66,云闪付,CNY,7009,服装,电商
17575,12739,2024-11-22 21:25:49,184.94,支付宝,CNY,7328,VIP会员,会员
17576,11645,2024-07-10 17:47:34,3392.49,Apple Pay,CNY,3038,礼物,直播
17577,12676,2024-05-05 16:41:23,513.46,Apple Pay,CNY,5871,装备,游戏
17578,12915,2024-09-27 18:32:21,20623.54,云闪付,USD,1626,服装,电商
17579,11968,2024-12-21 00:08:15,169.47,支付宝,CNY,6460,特权卡,游戏
17580,12893,2024-03-08 06:24:33,8870.04,微信支付,USD,1072,超级会员,会员
17581,11301,2025-01-30 11:25:37,2534.88,Apple Pay,CNY,7372,礼物,直播
17582,12875,2025-01-18 11:27:28,61.35,云闪付,HKD,4774,游戏点券,游戏
17583,11755,2024-01-23 12:31:05,442.29,支付宝,CNY,4721,化妆品,电商
17584,11533,2025-01-17 14:05:25,991.56,Apple Pay,CNY,5907,贵族身份,直播
17585,10909,2024-03-03 04:54:59,1936.09,微信支付,CNY,7318,年度会员,会员
17586,11949,2025-01-30 12:36:38,39.51,云闪付,CNY,5400,年度会员,会员
17587,10397,2024-11-12 14:16:55,8428.02,Apple Pay,CNY,2318,日用品,电商
17588,10166,2025-04-16 06:13:29,1266.88,Apple Pay,CNY,8458,数码产品,电商
17589,12386,2024-05-23 04:20:41,8617.89,银行卡,CNY,3143,数码产品,电商
17590,12578,2025-02-17 10:05:52,353.55,Apple Pay,CNY,6932,年度会员,会员
17591,10131,2023-09-04 08:30:45,2746.36,银行卡,CNY,8534,弹幕特效,直播
17592,10918,2025-03-22 15:53:07,4358.83,支付宝,CNY,1820,弹幕特效,直播
