progress_id,user_id,level,experience,game_coins,diamonds,update_time,total_play_time
2630,12629,40,10799,651137,1470,2025-04-23 09:12:18,56534
2631,12630,14,1260,46765,20,2025-04-23 12:26:18,2813
2632,12631,45,23312,586196,3901,2025-04-23 08:38:18,61758
2633,12632,43,25211,647840,787,2025-04-22 16:41:18,68499
2634,12633,48,10576,849381,806,2025-04-23 07:41:18,69259
2635,12634,30,16865,174269,184,2025-04-22 18:28:18,13865
2636,12635,38,17329,312242,308,2025-04-23 05:53:18,27161
2637,12636,27,7012,199263,215,2025-04-22 23:52:18,15875
2638,12637,15,3425,38212,270,2025-04-22 17:36:18,2841
2639,12638,38,30895,346092,325,2025-04-23 03:14:18,28130
2640,12639,27,3972,187504,501,2025-04-22 14:49:18,15495
2641,12640,39,12957,790669,727,2025-04-22 23:04:18,68881
2642,12641,33,22764,356496,327,2025-04-23 12:46:18,27100
2643,12642,24,4581,151051,168,2025-04-23 08:14:18,15328
2644,12643,46,56331,667255,710,2025-04-22 15:25:18,56467
2645,12644,22,2208,82808,53,2025-04-23 13:53:18,5577
2646,12645,38,31017,640070,744,2025-04-23 14:12:18,65657
2647,12646,28,5454,251342,826,2025-04-23 08:19:18,19793
2648,12647,25,6784,176345,293,2025-04-22 16:54:18,14860
2649,12648,36,6008,243973,503,2025-04-23 09:32:18,23386
2650,12649,35,11402,708333,620,2025-04-22 17:34:18,56262
2651,12650,26,9785,92345,200,2025-04-23 12:50:18,7857
2652,12651,32,10145,281707,539,2025-04-22 14:49:18,23352
2653,12652,24,2031,163051,388,2025-04-23 14:10:18,14903
2654,12653,28,2753,185220,352,2025-04-22 21:29:18,13585
2655,12654,32,15237,522075,588,2025-04-23 02:18:18,43052
2656,12655,30,8470,224936,198,2025-04-23 08:37:18,17185
2657,12656,34,17683,411409,486,2025-04-23 03:30:18,43674
2658,12657,38,29715,587428,544,2025-04-22 22:49:18,49080
2659,12658,40,3488,491380,834,2025-04-22 22:54:18,40451
2660,12659,36,20665,249975,920,2025-04-23 01:37:18,21245
2661,12660,54,102813,1615205,16192,2025-04-22 18:08:18,139262
2662,12661,20,5254,148534,332,2025-04-23 13:53:18,12284
2663,12662,20,4574,163115,514,2025-04-22 23:39:18,12148
2664,12663,31,7859,165544,211,2025-04-22 14:23:18,15724
2665,12664,39,37129,409269,1327,2025-04-23 13:54:18,31247
2666,12665,30,8764,154644,79,2025-04-23 14:00:18,12296
2667,12666,36,3650,373249,376,2025-04-23 12:05:18,30166
2668,12667,29,5114,201294,186,2025-04-22 23:44:18,16959
2669,12668,22,6245,66685,44,2025-04-23 12:40:18,5467
2670,12669,37,8,474762,449,2025-04-22 23:43:18,46990
2671,12670,45,46433,1037791,5254,2025-04-22 14:17:18,84913
2672,12671,35,1972,256917,267,2025-04-23 01:08:18,19420
2673,12672,35,11022,611960,690,2025-04-23 07:26:18,56186
2674,12673,28,3279,179321,223,2025-04-23 02:15:18,17047
2675,12674,15,3367,45716,51,2025-04-23 11:23:18,2618
2676,12675,33,982,194802,190,2025-04-23 07:00:18,17086
2677,12676,25,4244,166204,112,2025-04-23 09:11:18,12685
2678,12677,34,20707,353182,361,2025-04-22 14:25:18,29452
2679,12678,31,9011,293396,953,2025-04-23 10:16:18,31640
2680,12679,42,11993,640803,604,2025-04-23 01:09:18,54851
2681,12680,16,275,70622,72,2025-04-22 23:40:18,5017
2682,12681,22,4977,149189,712,2025-04-23 08:17:18,12545
2683,12682,4,1089,9401,6,2025-04-22 15:58:18,463
2684,12683,32,5582,170976,165,2025-04-23 06:48:18,13707
2685,12684,34,23289,313328,683,2025-04-22 19:15:18,26765
2686,12685,18,3243,99831,95,2025-04-23 06:23:18,9547
2687,12686,30,5826,342752,315,2025-04-22 19:48:18,28201
2688,12687,40,44143,728373,744,2025-04-23 01:47:18,60702
2689,12688,36,18280,633064,1388,2025-04-22 18:12:18,63258
2690,12689,21,6911,105504,79,2025-04-22 23:34:18,7756
2691,12690,36,28042,549613,2376,2025-04-23 10:49:18,54342
2692,12691,24,8173,234939,236,2025-04-22 22:16:18,19112
2693,12692,37,8822,309596,2913,2025-04-22 15:11:18,30704
2694,12693,36,8830,322823,3380,2025-04-23 00:01:18,30684
2695,12694,33,3004,197297,326,2025-04-22 23:00:18,16010
2696,12695,28,2077,212923,326,2025-04-23 11:29:18,22529
2697,12696,35,24991,309159,3285,2025-04-23 12:02:18,26809
2698,12697,37,1100,338333,670,2025-04-23 13:01:18,30002
2699,12698,45,19892,675016,1531,2025-04-23 09:56:18,61473
2700,12699,25,894,208509,155,2025-04-22 23:43:18,16355
2701,12700,29,9706,162939,194,2025-04-23 02:53:18,14293
2702,12701,26,9632,142746,284,2025-04-22 17:21:18,13078
2703,12702,36,12503,540857,550,2025-04-22 23:22:18,44359
2704,12703,25,2925,123923,517,2025-04-22 21:52:18,11129
2705,12704,38,16431,347773,682,2025-04-22 23:37:18,31613
2706,12705,30,14934,367754,2000,2025-04-23 00:52:18,29719
2707,12706,43,39434,557638,1172,2025-04-22 23:26:18,45051
2708,12707,47,77640,867100,755,2025-04-22 19:12:18,72961
2709,12708,35,24372,360524,775,2025-04-22 20:56:18,29428
2710,12709,31,7161,191369,192,2025-04-22 15:39:18,17090
2711,12710,33,11364,162770,172,2025-04-23 13:10:18,15500
2712,12711,37,14513,666401,1681,2025-04-23 00:58:18,68687
2713,12712,38,35007,395273,827,2025-04-22 20:30:18,33161
2714,12713,38,21096,498750,539,2025-04-23 04:05:18,42669
2715,12714,10,1357,36530,187,2025-04-23 00:11:18,2313
2716,12715,43,14625,1491774,13110,2025-04-23 06:49:18,121181
2717,12716,10,2461,20134,30,2025-04-23 01:45:18,1153
2718,12717,30,17210,237503,723,2025-04-23 11:13:18,18059
2719,12718,41,21123,357466,390,2025-04-22 20:54:18,33857
2720,12719,34,24744,521770,1197,2025-04-23 08:28:18,53821
2721,12720,26,3580,133652,261,2025-04-23 10:21:18,11165
2722,12721,26,7724,188412,217,2025-04-23 07:50:18,19299
2723,12722,30,1515,337146,289,2025-04-22 19:53:18,32979
2724,12723,34,21079,259141,345,2025-04-23 09:21:18,26544
2725,12724,15,536,47009,82,2025-04-23 13:48:18,3467
2726,12725,30,8407,168304,177,2025-04-22 17:03:18,15617
2727,12726,42,43431,489612,611,2025-04-23 02:28:18,48329
2728,12727,35,11327,244649,919,2025-04-23 07:56:18,18749
2729,12728,18,4004,75673,101,2025-04-23 01:14:18,6062
2730,12729,31,12448,342931,613,2025-04-23 13:06:18,27611
2731,12730,39,22720,398720,526,2025-04-23 05:32:18,38459
2732,12731,39,10635,361601,1389,2025-04-22 22:03:18,34247
2733,12732,22,3547,198109,203,2025-04-22 14:21:18,14768
2734,12733,33,5094,363733,566,2025-04-22 23:10:18,37705
2735,12734,44,9300,799670,814,2025-04-23 02:59:18,66082
2736,12735,20,969,146328,135,2025-04-23 11:23:18,11427
2737,12736,29,10457,336009,571,2025-04-23 12:02:18,26329
2738,12737,43,27650,455470,882,2025-04-22 18:12:18,41262
2739,12738,41,10353,315090,320,2025-04-23 07:02:18,33139
2740,12739,38,19611,397029,368,2025-04-23 01:07:18,34776
2741,12740,38,16125,304433,370,2025-04-22 18:12:18,27075
2742,12741,24,2877,176346,210,2025-04-22 20:07:18,15044
2743,12742,29,1205,130799,145,2025-04-23 12:26:18,10623
2744,12743,25,9954,270519,301,2025-04-22 21:47:18,21438
2745,12744,11,918,47650,28,2025-04-23 10:31:18,3669
2746,12745,3,1240,5870,13,2025-04-23 05:08:18,345
2747,12746,27,548,172197,514,2025-04-23 08:15:18,15067
2748,12747,16,2932,49589,51,2025-04-23 06:39:18,3148
2749,12748,32,787,257123,246,2025-04-23 10:08:18,20081
2750,12749,41,1998,471938,4229,2025-04-23 05:07:18,44430
2751,12750,28,2995,259381,296,2025-04-23 08:29:18,22682
2752,12751,48,80441,1314380,12908,2025-04-22 19:11:18,115499
2753,12752,29,1172,172755,273,2025-04-23 07:15:18,16521
2754,12753,39,36887,401098,1341,2025-04-23 07:34:18,33632
2755,12754,41,40575,441494,576,2025-04-22 16:28:18,47937
2756,12755,33,16779,494833,1143,2025-04-23 08:41:18,47583
2757,12756,42,41368,648886,1256,2025-04-23 13:13:18,52535
2758,12757,34,21542,285119,247,2025-04-23 08:04:18,24173
2759,12758,31,15676,350343,1655,2025-04-23 01:59:18,39301
2760,12759,39,4431,697522,746,2025-04-23 04:15:18,67460
2761,12760,34,10058,241007,225,2025-04-23 12:42:18,23129
2762,12761,17,3501,46935,81,2025-04-22 15:06:18,3303
2763,12762,47,72050,820054,2801,2025-04-22 19:07:18,72531
2764,12763,14,1380,36719,75,2025-04-23 03:58:18,2825
2765,12764,25,1156,185332,172,2025-04-22 18:12:18,14056
2766,12765,39,16828,404969,377,2025-04-22 19:13:18,32089
2767,12766,32,346,197631,989,2025-04-23 14:08:18,15413
2768,12767,25,10340,97772,86,2025-04-23 03:46:18,7684
2769,12768,30,749,288543,542,2025-04-23 11:21:18,23447
2770,12769,30,13775,215169,893,2025-04-22 15:20:18,16105
2771,12770,37,7246,587812,2152,2025-04-22 16:11:18,56028
2772,12771,29,6553,228327,490,2025-04-23 10:36:18,22010
2773,12772,41,21334,393967,2586,2025-04-22 22:11:18,39082
2774,12773,37,478,527016,424,2025-04-23 02:41:18,41175
2775,12774,31,11756,463991,366,2025-04-23 05:35:18,38517
2776,12775,39,25691,540985,453,2025-04-23 11:57:18,42602
2777,12776,42,44338,648259,665,2025-04-23 08:22:18,52805
2778,12777,41,12573,1208123,5725,2025-04-22 22:48:18,99861
2779,12778,42,45316,1020955,971,2025-04-23 12:31:18,83119
2780,12779,12,1640,31963,55,2025-04-22 17:35:18,2192
2781,12780,23,1143,113671,172,2025-04-23 13:33:18,9947
2782,12781,48,71140,651441,7659,2025-04-23 06:56:18,73585
2783,12782,31,8993,344480,388,2025-04-23 06:26:18,31637
2784,12783,23,5123,132584,456,2025-04-23 13:39:18,9284
2785,12784,47,20947,791934,1570,2025-04-22 18:38:18,68600
2786,12785,36,17674,333401,308,2025-04-22 19:29:18,26307
2787,12786,34,22880,203834,205,2025-04-23 07:49:18,20557
2788,12787,26,4350,94972,293,2025-04-22 20:40:18,8030
2789,12788,37,21538,416907,407,2025-04-22 21:08:18,31860
2790,12789,33,19566,420080,393,2025-04-22 19:29:18,34386
2791,12790,36,17815,268949,211,2025-04-23 03:52:18,21055
2792,12791,2,1120,4240,46,2025-04-23 12:48:18,265
2793,12792,15,1363,48115,267,2025-04-22 22:26:18,3203
2794,12793,36,8464,258921,418,2025-04-22 16:41:18,21891
2795,12794,39,17911,637858,685,2025-04-23 10:56:18,52280
2796,12795,28,6108,258729,339,2025-04-23 13:49:18,27841
2797,12796,29,7508,132263,152,2025-04-23 05:44:18,10335
2798,12797,39,36126,528757,539,2025-04-23 01:12:18,48495
2799,12798,35,21509,454525,632,2025-04-22 18:46:18,41631
2800,12799,22,6828,113431,328,2025-04-23 07:59:18,8569
2801,12800,45,33213,684837,654,2025-04-23 10:07:18,57769
2802,12801,35,2727,673355,1229,2025-04-22 23:23:18,54527
2803,12802,37,25926,305434,1805,2025-04-22 23:02:18,27296
2804,12803,22,7911,79547,95,2025-04-22 21:19:18,6517
2805,12804,30,16230,183572,165,2025-04-23 05:53:18,17961
2806,12805,11,1203,49826,26,2025-04-23 09:27:18,3726
2807,12806,31,8051,433946,355,2025-04-23 00:13:18,37776
2808,12807,15,672,44158,41,2025-04-23 07:23:18,2849
2809,12808,31,10637,176654,175,2025-04-23 10:39:18,17406
2810,12809,28,3243,355130,1836,2025-04-23 11:36:18,27268
2811,12810,28,2108,268501,3357,2025-04-23 01:41:18,27041
2812,12811,38,30713,366842,519,2025-04-23 02:09:18,28117
2813,12812,40,40351,640084,2239,2025-04-23 14:08:18,53536
2814,12813,35,18716,325659,374,2025-04-23 05:59:18,36078
2815,12814,40,4973,797043,749,2025-04-23 09:22:18,63778
2816,12815,43,31888,448584,1983,2025-04-23 03:22:18,47936
2817,12816,42,44683,515512,721,2025-04-22 21:55:18,58120
2818,12817,43,54453,546856,1481,2025-04-23 04:28:18,58703
2819,12818,33,3114,174244,221,2025-04-23 02:47:18,17250
2820,12819,25,252,151881,184,2025-04-22 16:29:18,10832
2821,12820,36,18826,264225,374,2025-04-22 15:53:18,26403
2822,12821,33,4243,322381,837,2025-04-22 20:28:18,32197
2823,12822,30,4390,369326,1597,2025-04-23 00:05:18,33554
2824,12823,34,4866,295982,198,2025-04-23 00:26:18,22657
2825,12824,34,1015,315410,334,2025-04-23 10:12:18,30672
2826,12825,25,9794,110366,163,2025-04-22 20:59:18,7645
2827,12826,42,39685,667321,670,2025-04-23 13:14:18,52382
2828,12827,22,712,137189,131,2025-04-23 01:54:18,14201
2829,12828,31,17811,252490,1385,2025-04-23 07:27:18,24830
2830,12829,26,11610,170293,232,2025-04-23 05:15:18,14960
2831,12830,28,9367,258078,1826,2025-04-23 03:31:18,20352
2832,12831,12,980,34071,196,2025-04-22 16:41:18,2126
2833,12832,44,3490,1213768,5439,2025-04-23 01:59:18,131002
2834,12833,40,27535,695820,1854,2025-04-22 22:00:18,78168
2835,12834,33,10134,204336,272,2025-04-22 16:28:18,17790
2836,12835,29,9255,144608,134,2025-04-23 13:52:18,14252
2837,12836,41,44793,426281,1507,2025-04-23 02:31:18,35435
2838,12837,32,13505,314489,1706,2025-04-22 19:22:18,26691
2839,12838,12,2470,54527,282,2025-04-22 14:57:18,4550
2840,12839,33,8005,242080,324,2025-04-22 17:55:18,20831
2841,12840,36,25320,310777,282,2025-04-23 01:26:18,32333
2842,12841,19,385,82335,35,2025-04-23 12:15:18,5604
2843,12842,39,19750,406433,489,2025-04-22 20:54:18,38189
2844,12843,37,23348,444774,363,2025-04-23 04:20:18,35227
2845,12844,16,2632,72142,85,2025-04-23 03:55:18,6246
2846,12845,32,18143,223877,250,2025-04-22 22:52:18,16782
2847,12846,31,18773,183401,107,2025-04-22 17:44:18,15354
2848,12847,20,804,88157,63,2025-04-23 05:38:18,6330
2849,12848,50,53403,971614,4024,2025-04-23 05:48:18,101349
2850,12849,37,30229,279947,328,2025-04-23 11:33:18,27627
2851,12850,40,20569,366291,315,2025-04-22 18:01:18,33003
2852,12851,27,5547,249267,261,2025-04-23 01:31:18,25107
2853,12852,40,2828,432346,1350,2025-04-22 21:11:18,40391
2854,12853,20,4544,62896,60,2025-04-23 13:18:18,4670
2855,12854,35,18764,538063,535,2025-04-23 05:27:18,48112
2856,12855,25,7994,204591,515,2025-04-23 02:28:18,21046
2857,12856,44,34112,975338,1105,2025-04-22 19:38:18,85704
2858,12857,31,8165,402283,324,2025-04-23 09:48:18,31499
2859,12858,29,4999,284754,294,2025-04-23 04:04:18,21788
2860,12859,30,4650,355440,322,2025-04-22 16:09:18,33606
2861,12860,32,9739,182698,147,2025-04-23 09:18:18,14983
2862,12861,12,2616,45268,28,2025-04-22 18:22:18,2862
2863,12862,40,43297,433311,863,2025-04-22 23:18:18,37290
2864,12863,16,322,80102,288,2025-04-23 13:39:18,5861
2865,12864,34,14876,242937,256,2025-04-23 05:57:18,23567
2866,12865,36,11473,391562,2449,2025-04-23 07:39:18,34387
2867,12866,41,42837,690301,4980,2025-04-23 01:56:18,58841
2868,12867,38,25977,669098,2607,2025-04-23 00:15:18,64817
2869,12868,44,65091,868555,4123,2025-04-22 18:33:18,102373
2870,12869,35,9239,253039,203,2025-04-22 21:32:18,25377
2871,12870,28,3424,166746,305,2025-04-23 06:54:18,15169
2872,12871,31,7595,255894,271,2025-04-23 01:04:18,20936
2873,12872,33,896,265368,2288,2025-04-22 19:37:18,27754
2874,12873,35,14132,342243,544,2025-04-23 01:23:18,28404
2875,12874,20,874,145342,127,2025-04-23 00:13:18,11408
2876,12875,47,2312,549756,733,2025-04-23 03:32:18,58211
2877,12876,8,256,14674,31,2025-04-23 07:46:18,706
2878,12877,25,953,91521,122,2025-04-22 18:39:18,7553
2879,12878,36,1247,482794,2629,2025-04-23 08:56:18,42751
2880,12879,47,23363,767176,1868,2025-04-23 12:44:18,74518
2881,12880,47,11739,1312972,4750,2025-04-23 02:14:18,110324
2882,12881,23,6911,143751,130,2025-04-23 11:39:18,14224
2883,12882,37,30381,613235,620,2025-04-23 11:59:18,51329
2884,12883,35,596,219484,247,2025-04-23 09:50:18,22542
2885,12884,44,10010,747556,725,2025-04-23 02:18:18,66153
2886,12885,39,12075,412256,388,2025-04-23 08:34:18,34367
2887,12886,49,40147,825457,1878,2025-04-22 21:48:18,78301
2888,12887,36,19800,630975,1591,2025-04-23 02:02:18,63562
2889,12888,17,1907,107993,521,2025-04-23 09:33:18,8269
2890,12889,43,18056,1210107,3951,2025-04-23 04:57:18,101556
2891,12890,35,9632,216665,1056,2025-04-22 18:15:18,18636
2892,12891,42,16204,450487,577,2025-04-23 11:40:18,42517
2893,12892,35,7052,321570,4170,2025-04-23 11:16:18,34620
2894,12893,28,10973,200376,156,2025-04-23 09:40:18,14407
2895,12894,34,13325,290873,499,2025-04-23 00:58:18,23426
2896,12895,39,27639,360234,356,2025-04-23 09:05:18,35664
2897,12896,43,24000,632303,1525,2025-04-23 05:41:18,61528
2898,12897,31,17902,213829,582,2025-04-22 15:11:18,15287
2899,12898,18,462,55064,138,2025-04-23 07:05:18,3458
2900,12899,37,21120,244903,922,2025-04-23 05:04:18,25003
2901,12900,45,39191,602153,595,2025-04-23 09:55:18,50465
2902,12901,34,24664,198002,176,2025-04-22 21:12:18,17935
2903,12902,37,14860,704727,618,2025-04-22 15:32:18,57297
2904,12903,39,31806,509917,416,2025-04-22 14:48:18,39285
2905,12904,29,1023,312881,384,2025-04-22 17:30:18,29708
2906,12905,41,25044,515133,5090,2025-04-23 13:51:18,42648
2907,12906,47,2075,696760,602,2025-04-23 02:12:18,62352
2908,12907,29,2819,326875,265,2025-04-23 03:49:18,25056
2909,12908,18,4973,57245,53,2025-04-22 22:00:18,3805
2910,12909,32,14096,300651,290,2025-04-22 16:43:18,23791
2911,12910,49,59565,727641,3239,2025-04-22 18:26:18,79688
2912,12911,29,15183,166615,208,2025-04-23 13:55:18,16270
2913,12912,25,6884,127337,113,2025-04-23 01:23:18,10412
2914,12913,48,29168,1002878,3506,2025-04-22 18:54:18,89838
2915,12914,37,12529,378607,352,2025-04-23 09:54:18,31041
2916,12915,31,10631,188503,220,2025-04-23 07:47:18,15955
2917,12916,49,67103,662462,4804,2025-04-23 12:53:18,74878
2918,12917,32,6957,251398,521,2025-04-22 21:49:18,20698
2919,12918,33,11034,526363,516,2025-04-23 05:09:18,46434
2920,12919,25,2464,128891,123,2025-04-22 16:08:18,9970
2921,12920,21,2502,90234,170,2025-04-23 04:55:18,5945
2922,12921,37,24902,486466,459,2025-04-23 00:28:18,44228
2923,12922,33,3798,404828,411,2025-04-23 02:15:18,37489
2924,12923,29,9761,333864,1766,2025-04-23 13:39:18,26213
2925,12924,46,72522,792352,4031,2025-04-23 01:33:18,71933
2926,12925,37,9541,472453,1044,2025-04-23 09:12:18,37607
2927,12926,24,3039,185799,220,2025-04-23 07:52:18,15071
2928,12927,37,17518,369153,284,2025-04-23 02:47:18,28870
2929,12928,37,7359,340588,1271,2025-04-22 22:09:18,30571
2930,12929,11,585,35412,84,2025-04-23 07:27:18,3002
2931,12930,41,25404,651765,2264,2025-04-22 23:02:18,56904
2932,12931,23,3584,126551,111,2025-04-23 10:59:18,9113
2933,12932,49,40388,838292,942,2025-04-22 17:20:18,73097
2934,12933,43,49856,824270,1940,2025-04-23 04:53:18,80142
2935,12934,17,1702,47556,62,2025-04-22 21:33:18,3740
2936,12935,16,361,36442,146,2025-04-22 18:04:18,2347
2937,12936,26,11690,148847,132,2025-04-22 16:57:18,11976
2938,12937,24,2933,205853,437,2025-04-23 02:05:18,18064
2939,12938,35,6225,309466,848,2025-04-23 07:07:18,25103
2940,12939,24,6819,156564,121,2025-04-23 09:21:18,13458
2941,12940,34,169,256565,212,2025-04-23 03:42:18,24453
2942,12941,33,19044,220042,217,2025-04-23 11:27:18,20015
2943,12942,36,16148,237145,307,2025-04-22 22:27:18,24166
2944,12943,27,10492,230370,1149,2025-04-23 01:04:18,18640
2945,12944,31,12749,321950,2521,2025-04-22 15:56:18,27654
2946,12945,32,13859,377580,923,2025-04-22 21:31:18,35647
2947,12946,40,4931,366886,806,2025-04-22 21:24:18,31886
2948,12947,31,11105,347786,1911,2025-04-23 05:45:18,31989
2949,12948,18,4116,82214,78,2025-04-23 00:21:18,6944
2950,12949,37,12646,487609,498,2025-04-22 20:55:18,37952
2951,12950,28,3033,295406,344,2025-04-23 01:53:18,27226
2952,12951,42,43428,458615,417,2025-04-23 09:12:18,38663
2953,12952,31,8661,312659,745,2025-04-23 02:44:18,27070
2954,12953,30,12220,290859,190,2025-04-23 06:57:18,21950
2955,12954,33,5880,221798,237,2025-04-22 18:08:18,18918
2956,12955,38,193,267202,695,2025-04-23 04:17:18,25937
2957,12956,36,12622,244732,536,2025-04-22 18:28:18,22188
2958,12957,38,22873,482896,604,2025-04-23 11:48:18,55114
2959,12958,30,6819,212638,326,2025-04-22 22:52:18,18911
2960,12959,35,14132,282233,1080,2025-04-22 19:16:18,28404
2961,12960,32,7709,238998,209,2025-04-23 01:34:18,17311
2962,12961,31,7345,267899,1099,2025-04-23 01:45:18,26882
2963,12962,14,339,53583,36,2025-04-23 13:55:18,3887
2964,12963,27,769,193338,636,2025-04-23 13:30:18,17251
2965,12964,43,25908,521304,2334,2025-04-22 14:40:18,56108
2966,12965,35,12638,345489,2037,2025-04-22 15:49:18,31394
2967,12966,39,25571,413834,1163,2025-04-22 22:22:18,42590
2968,12967,40,8647,350021,602,2025-04-22 23:04:18,30008
2969,12968,18,1958,70263,36,2025-04-23 06:55:18,4645
2970,12969,8,2007,24103,46,2025-04-23 13:57:18,1763
2971,12970,45,32381,733579,1298,2025-04-22 17:26:18,57705
2972,12971,42,33207,536984,548,2025-04-23 10:54:18,47477
2973,12972,45,41126,519892,686,2025-04-23 10:21:18,50594
2974,12973,41,8367,418349,499,2025-04-22 19:15:18,45009
2975,12974,40,13358,444229,806,2025-04-23 13:41:18,34987
2976,12975,26,10560,250276,254,2025-04-23 01:11:18,23726
2977,12976,28,1135,270671,861,2025-04-23 13:45:18,22372
2978,12977,50,34565,827829,4999,2025-04-22 19:03:18,85525
2979,12978,46,60816,1141842,3951,2025-04-22 19:00:18,94610
2980,12979,25,9324,139797,401,2025-04-23 13:39:18,11840
2981,12980,26,11018,147361,168,2025-04-23 13:07:18,13232
2982,12981,33,2668,178938,708,2025-04-23 02:34:18,15986
2983,12982,39,771,375309,332,2025-04-22 22:50:18,33425
2984,12983,24,7202,114091,186,2025-04-22 20:45:18,8599
2985,12984,42,13252,550623,2898,2025-04-23 11:57:18,49979
2986,12985,13,1611,37587,50,2025-04-23 10:56:18,2781
2987,12986,39,4641,297975,256,2025-04-22 21:00:18,26998
2988,12987,45,67585,585470,661,2025-04-23 10:23:18,60413
2989,12988,6,1345,21569,42,2025-04-23 01:57:18,1592
2990,12989,40,37991,707573,2369,2025-04-23 07:48:18,59933
2991,12990,34,12280,275065,216,2025-04-23 13:26:18,23331
2992,12991,31,15539,298212,238,2025-04-22 23:25:18,24546
2993,12992,41,5474,506907,3054,2025-04-23 02:51:18,44746
2994,12993,37,918,310412,512,2025-04-22 20:24:18,23560
2995,12994,27,2448,121845,84,2025-04-22 19:43:18,10203
2996,12995,44,13616,568570,660,2025-04-22 17:26:18,55428
2997,12996,42,28913,601694,634,2025-04-23 00:07:18,56543
2998,12997,38,7406,336846,345,2025-04-23 12:27:18,28487
2999,12998,45,55784,592461,820,2025-04-23 02:12:18,64464
3000,12999,26,10946,215310,509,2025-04-23 09:17:18,19836
