event_id,user_id,event_time,event_type,event_detail,level_id,result,duration
12560,11832,2025-03-30 09:48:18,LEVEL_COMPLETE,"Completed with score 4852, stars: 2",43,SUCCESS,284
12561,12504,2025-03-27 04:03:28,LEVEL_FAIL,Failed at 32% progress,75,FAIL,243
12562,11871,2025-04-03 01:57:50,ITEM_USE,Used item: TIME_EXTENSION,51,,3
12563,10011,2025-03-26 00:50:28,LEVEL_START,Started level 96,96,,0
12564,11757,2025-03-25 10:34:39,LEVEL_START,Started level 19,19,,0
12565,10858,2025-03-24 20:22:03,LEVEL_START,Started level 49,49,,0
12566,11032,2025-04-06 00:49:24,LEVEL_COMPLETE,"Completed with score 1845, stars: 3",42,SUCCESS,68
12567,10704,2025-04-12 18:50:00,LEVEL_FAIL,Failed at 14% progress,92,FAIL,139
12568,10849,2025-04-23 12:15:14,LEVEL_FAIL,Failed at 53% progress,12,FAIL,106
12569,10327,2025-03-27 04:40:31,LEVEL_FAIL,Failed at 46% progress,15,FAIL,150
12570,10433,2025-04-04 10:40:09,LEVEL_FAIL,Failed at 26% progress,89,FAIL,243
12571,11054,2025-04-13 04:34:31,LEVEL_START,Started level 14,14,,0
12572,12813,2025-04-17 20:13:52,LEVEL_COMPLETE,"Completed with score 2865, stars: 2",63,SUCCESS,286
12573,11892,2025-04-07 23:07:24,LEVEL_START,Started level 45,45,,0
12574,11460,2025-04-06 02:35:55,LEVEL_FAIL,Failed at 84% progress,5,FAIL,235
12575,12924,2025-03-29 15:55:03,LEVEL_COMPLETE,"Completed with score 2016, stars: 1",69,SUCCESS,156
12576,11817,2025-04-04 13:36:25,LEVEL_COMPLETE,"Completed with score 3898, stars: 3",29,SUCCESS,205
12577,11025,2025-04-02 05:12:27,LEVEL_START,Started level 45,45,,0
12578,12017,2025-04-04 14:24:30,LEVEL_FAIL,Failed at 23% progress,52,FAIL,112
12579,11993,2025-03-30 08:11:22,LEVEL_COMPLETE,"Completed with score 8132, stars: 3",96,SUCCESS,293
12580,10905,2025-04-19 11:58:43,LEVEL_COMPLETE,"Completed with score 9528, stars: 3",73,SUCCESS,198
12581,10074,2025-04-14 09:56:44,LEVEL_COMPLETE,"Completed with score 4010, stars: 3",18,SUCCESS,215
12582,11883,2025-03-29 11:48:16,LEVEL_FAIL,Failed at 10% progress,32,FAIL,284
12583,11871,2025-04-09 10:02:17,ITEM_USE,Used item: EXTRA_LIFE,30,,5
12584,12895,2025-04-05 15:37:33,LEVEL_COMPLETE,"Completed with score 7429, stars: 3",43,SUCCESS,67
12585,11639,2025-03-27 13:22:50,LEVEL_START,Started level 62,62,,0
12586,12784,2025-04-19 13:21:34,LEVEL_COMPLETE,"Completed with score 5913, stars: 1",15,SUCCESS,99
12587,10699,2025-04-01 09:32:31,LEVEL_FAIL,Failed at 58% progress,80,FAIL,66
12588,11271,2025-03-29 07:40:32,LEVEL_COMPLETE,"Completed with score 8993, stars: 2",93,SUCCESS,174
12589,10286,2025-04-23 10:25:02,LEVEL_COMPLETE,"Completed with score 6935, stars: 3",57,SUCCESS,45
12590,10115,2025-04-06 18:28:39,LEVEL_START,Started level 83,83,,0
12591,10787,2025-04-06 21:32:01,LEVEL_COMPLETE,"Completed with score 1452, stars: 3",59,SUCCESS,280
12592,11282,2025-04-20 11:32:43,LEVEL_START,Started level 5,5,,0
12593,10302,2025-03-27 09:02:56,LEVEL_START,Started level 84,84,,0
12594,11317,2025-04-14 03:46:34,LEVEL_FAIL,Failed at 71% progress,84,FAIL,238
12595,10534,2025-04-02 22:32:24,LEVEL_FAIL,Failed at 65% progress,8,FAIL,260
12596,12347,2025-04-09 20:39:21,ITEM_USE,Used item: EXTRA_LIFE,15,,5
12597,12869,2025-03-30 09:04:41,ITEM_USE,Used item: SHIELD,65,,5
12598,10655,2025-04-13 02:01:48,LEVEL_START,Started level 56,56,,0
12599,10034,2025-04-05 17:37:22,LEVEL_START,Started level 30,30,,0
12600,12135,2025-03-25 13:18:05,LEVEL_START,Started level 69,69,,0
12601,11289,2025-03-27 23:44:40,LEVEL_FAIL,Failed at 61% progress,43,FAIL,288
12602,10025,2025-03-31 01:47:14,LEVEL_START,Started level 81,81,,0
12603,12688,2025-04-13 15:56:51,LEVEL_START,Started level 61,61,,0
12604,11036,2025-04-07 07:52:30,LEVEL_COMPLETE,"Completed with score 5923, stars: 2",37,SUCCESS,133
12605,10082,2025-04-22 13:44:51,ACHIEVEMENT,Earned achievement: LEVEL_MASTER,17,,0
12606,12835,2025-04-04 07:23:48,LEVEL_COMPLETE,"Completed with score 5112, stars: 2",95,SUCCESS,118
12607,11526,2025-03-24 23:26:04,ACHIEVEMENT,Earned achievement: LEVEL_MASTER,48,,0
12608,11249,2025-04-13 14:00:01,LEVEL_START,Started level 16,16,,0
12609,11944,2025-04-02 07:39:31,LEVEL_COMPLETE,"Completed with score 5708, stars: 2",78,SUCCESS,197
12610,12938,2025-04-15 06:37:21,LEVEL_FAIL,Failed at 83% progress,87,FAIL,195
12611,10041,2025-04-10 04:35:54,LEVEL_START,Started level 2,2,,0
12612,11527,2025-03-26 20:23:35,LEVEL_START,Started level 11,11,,0
12613,10442,2025-03-30 19:23:52,LEVEL_START,Started level 8,8,,0
12614,10264,2025-04-02 15:57:54,LEVEL_START,Started level 55,55,,0
12615,10899,2025-04-18 15:59:39,LEVEL_COMPLETE,"Completed with score 1574, stars: 1",95,SUCCESS,221
12616,12416,2025-04-03 03:36:51,LEVEL_COMPLETE,"Completed with score 7198, stars: 3",92,SUCCESS,252
12617,10614,2025-04-21 20:41:16,LEVEL_START,Started level 7,7,,0
12618,12536,2025-03-28 10:02:42,LEVEL_COMPLETE,"Completed with score 6955, stars: 1",63,SUCCESS,190
12619,10869,2025-04-12 22:50:39,LEVEL_START,Started level 61,61,,0
12620,10819,2025-03-28 09:59:17,LEVEL_START,Started level 75,75,,0
12621,10032,2025-04-06 06:37:51,LEVEL_FAIL,Failed at 10% progress,33,FAIL,251
12622,11660,2025-03-26 05:47:40,LEVEL_FAIL,Failed at 69% progress,52,FAIL,92
12623,10478,2025-03-27 12:32:21,LEVEL_COMPLETE,"Completed with score 6518, stars: 1",84,SUCCESS,100
12624,10639,2025-03-31 18:29:50,LEVEL_COMPLETE,"Completed with score 8130, stars: 1",30,SUCCESS,32
12625,11017,2025-04-05 07:46:59,ACHIEVEMENT,Earned achievement: FIRST_WIN,68,,0
12626,11613,2025-04-02 04:57:01,ITEM_USE,Used item: EXTRA_LIFE,86,,2
12627,11908,2025-04-16 10:39:43,ACHIEVEMENT,Earned achievement: LEVEL_MASTER,14,,0
12628,11628,2025-04-16 03:42:24,LEVEL_START,Started level 33,33,,0
12629,11009,2025-03-24 20:54:36,LEVEL_COMPLETE,"Completed with score 9579, stars: 2",47,SUCCESS,243
12630,12507,2025-04-12 22:38:02,LEVEL_COMPLETE,"Completed with score 4955, stars: 2",40,SUCCESS,126
12631,12777,2025-04-14 07:33:31,ITEM_USE,Used item: TIME_EXTENSION,21,,3
12632,11235,2025-04-21 12:42:57,LEVEL_FAIL,Failed at 53% progress,12,FAIL,43
12633,12873,2025-04-12 20:46:20,LEVEL_START,Started level 68,68,,0
12634,12434,2025-04-12 13:28:16,LEVEL_COMPLETE,"Completed with score 6423, stars: 1",72,SUCCESS,102
12635,11319,2025-04-21 23:17:34,ITEM_USE,Used item: COIN_MULTIPLIER,96,,2
12636,11775,2025-04-12 20:08:22,ACHIEVEMENT,Earned achievement: COMBO_MASTER,58,,0
12637,11970,2025-04-07 05:28:24,LEVEL_COMPLETE,"Completed with score 8366, stars: 2",27,SUCCESS,76
12638,12497,2025-04-10 08:22:24,LEVEL_START,Started level 14,14,,0
12639,12469,2025-04-23 03:03:04,LEVEL_COMPLETE,"Completed with score 9335, stars: 3",70,SUCCESS,86
12640,12297,2025-04-12 14:27:49,LEVEL_FAIL,Failed at 71% progress,71,FAIL,131
12641,10217,2025-04-08 08:16:33,LEVEL_START,Started level 59,59,,0
12642,11033,2025-03-31 18:08:06,LEVEL_COMPLETE,"Completed with score 3623, stars: 2",32,SUCCESS,152
12643,12634,2025-04-23 04:06:13,LEVEL_START,Started level 68,68,,0
12644,12993,2025-04-01 03:09:42,LEVEL_COMPLETE,"Completed with score 2103, stars: 3",71,SUCCESS,181
12645,12206,2025-03-25 15:48:52,LEVEL_COMPLETE,"Completed with score 6471, stars: 2",90,SUCCESS,203
12646,11820,2025-03-29 07:56:51,LEVEL_START,Started level 41,41,,0
12647,10212,2025-03-26 21:01:02,LEVEL_START,Started level 86,86,,0
12648,11898,2025-04-17 11:56:38,LEVEL_COMPLETE,"Completed with score 2158, stars: 1",46,SUCCESS,82
12649,12164,2025-04-23 03:10:13,LEVEL_FAIL,Failed at 77% progress,55,FAIL,243
12650,12339,2025-04-07 19:45:02,LEVEL_START,Started level 99,99,,0
12651,12780,2025-04-09 04:40:39,LEVEL_START,Started level 22,22,,0
12652,11146,2025-04-01 15:25:26,LEVEL_COMPLETE,"Completed with score 3370, stars: 1",87,SUCCESS,273
12653,11205,2025-03-29 16:05:34,LEVEL_START,Started level 20,20,,0
12654,10752,2025-03-25 13:17:37,LEVEL_START,Started level 39,39,,0
12655,12576,2025-04-08 16:03:35,LEVEL_COMPLETE,"Completed with score 4810, stars: 2",21,SUCCESS,262
12656,12745,2025-04-15 12:11:17,LEVEL_START,Started level 88,88,,0
12657,11026,2025-04-05 12:00:27,LEVEL_START,Started level 33,33,,0
12658,11445,2025-04-02 05:10:59,LEVEL_START,Started level 34,34,,0
12659,10122,2025-03-27 09:38:48,LEVEL_START,Started level 57,57,,0
12660,11425,2025-03-25 15:11:10,LEVEL_FAIL,Failed at 13% progress,91,FAIL,209
12661,10969,2025-03-29 22:21:03,LEVEL_COMPLETE,"Completed with score 9594, stars: 1",5,SUCCESS,126
12662,12957,2025-04-08 22:00:37,LEVEL_START,Started level 95,95,,0
12663,10309,2025-04-05 09:25:21,ACHIEVEMENT,Earned achievement: FIRST_WIN,13,,0
12664,10320,2025-04-16 12:18:47,LEVEL_COMPLETE,"Completed with score 7475, stars: 2",72,SUCCESS,87
12665,12814,2025-04-07 10:14:01,LEVEL_START,Started level 54,54,,0
12666,11437,2025-04-19 22:21:02,ITEM_USE,Used item: COIN_MULTIPLIER,71,,4
12667,12866,2025-03-30 23:26:42,LEVEL_FAIL,Failed at 79% progress,60,FAIL,49
12668,12395,2025-04-03 11:12:17,LEVEL_FAIL,Failed at 38% progress,57,FAIL,168
12669,12835,2025-04-04 02:47:30,LEVEL_COMPLETE,"Completed with score 9945, stars: 3",9,SUCCESS,284
12670,12441,2025-04-09 04:08:06,LEVEL_START,Started level 99,99,,0
12671,11255,2025-03-28 10:04:15,LEVEL_FAIL,Failed at 33% progress,71,FAIL,273
12672,11271,2025-04-14 14:03:39,LEVEL_COMPLETE,"Completed with score 8154, stars: 3",2,SUCCESS,245
12673,12333,2025-03-27 09:48:46,LEVEL_COMPLETE,"Completed with score 4744, stars: 3",10,SUCCESS,213
12674,10350,2025-04-08 12:26:04,LEVEL_START,Started level 67,67,,0
12675,11240,2025-03-28 23:18:22,LEVEL_START,Started level 10,10,,0
12676,11974,2025-03-31 15:04:58,LEVEL_FAIL,Failed at 75% progress,60,FAIL,246
12677,12217,2025-03-30 00:10:27,LEVEL_COMPLETE,"Completed with score 4844, stars: 3",29,SUCCESS,247
12678,12234,2025-04-15 06:56:23,LEVEL_START,Started level 71,71,,0
12679,11612,2025-03-30 05:44:33,LEVEL_COMPLETE,"Completed with score 2619, stars: 3",22,SUCCESS,253
12680,12988,2025-04-20 11:13:22,LEVEL_START,Started level 86,86,,0
12681,11016,2025-04-13 01:33:51,LEVEL_FAIL,Failed at 26% progress,53,FAIL,98
12682,12741,2025-03-29 00:31:54,LEVEL_FAIL,Failed at 58% progress,16,FAIL,86
12683,11108,2025-04-23 13:24:17,LEVEL_START,Started level 23,23,,0
12684,11754,2025-03-31 10:11:26,LEVEL_COMPLETE,"Completed with score 1400, stars: 1",94,SUCCESS,215
12685,12374,2025-04-19 13:06:15,LEVEL_COMPLETE,"Completed with score 3289, stars: 1",33,SUCCESS,256
12686,12682,2025-04-14 08:47:04,LEVEL_START,Started level 74,74,,0
12687,10273,2025-04-08 10:09:45,LEVEL_START,Started level 68,68,,0
12688,11700,2025-04-05 11:34:48,LEVEL_START,Started level 49,49,,0
12689,10083,2025-04-08 07:20:38,LEVEL_START,Started level 25,25,,0
12690,10722,2025-04-07 05:22:27,LEVEL_COMPLETE,"Completed with score 5625, stars: 1",64,SUCCESS,150
12691,12509,2025-04-06 06:55:36,LEVEL_START,Started level 28,28,,0
12692,10585,2025-03-28 10:09:52,LEVEL_START,Started level 93,93,,0
12693,10953,2025-04-03 05:16:38,ITEM_USE,Used item: COIN_MULTIPLIER,13,,3
12694,12470,2025-03-31 18:15:59,LEVEL_START,Started level 56,56,,0
12695,12269,2025-03-25 11:25:55,ITEM_USE,Used item: COIN_MULTIPLIER,48,,3
12696,12840,2025-04-21 22:53:27,LEVEL_COMPLETE,"Completed with score 3726, stars: 1",18,SUCCESS,154
12697,11072,2025-04-19 15:13:39,LEVEL_START,Started level 3,3,,0
12698,11563,2025-04-22 07:19:21,LEVEL_COMPLETE,"Completed with score 4996, stars: 1",87,SUCCESS,65
12699,11428,2025-04-15 01:07:43,LEVEL_COMPLETE,"Completed with score 2231, stars: 3",88,SUCCESS,280
12700,12548,2025-03-30 22:36:17,LEVEL_START,Started level 5,5,,0
12701,12997,2025-03-30 01:13:28,LEVEL_FAIL,Failed at 70% progress,34,FAIL,120
12702,12378,2025-04-10 09:26:37,LEVEL_FAIL,Failed at 88% progress,68,FAIL,187
12703,11991,2025-04-20 04:49:17,LEVEL_START,Started level 68,68,,0
12704,12456,2025-03-26 08:35:11,LEVEL_START,Started level 49,49,,0
12705,10774,2025-03-30 21:37:27,LEVEL_START,Started level 54,54,,0
12706,12807,2025-04-01 01:02:48,ITEM_USE,Used item: TIME_EXTENSION,61,,2
12707,10093,2025-04-10 10:58:16,LEVEL_COMPLETE,"Completed with score 7045, stars: 3",92,SUCCESS,142
12708,11300,2025-04-07 23:14:37,LEVEL_COMPLETE,"Completed with score 8363, stars: 1",89,SUCCESS,215
12709,11580,2025-04-22 02:05:38,LEVEL_FAIL,Failed at 67% progress,99,FAIL,267
12710,10698,2025-03-28 19:44:38,ACHIEVEMENT,Earned achievement: FIRST_WIN,83,,0
12711,10798,2025-04-12 03:33:15,LEVEL_COMPLETE,"Completed with score 1765, stars: 2",38,SUCCESS,184
12712,11800,2025-04-06 23:44:55,LEVEL_COMPLETE,"Completed with score 2492, stars: 1",7,SUCCESS,89
12713,10856,2025-03-26 22:10:38,LEVEL_COMPLETE,"Completed with score 7634, stars: 3",51,SUCCESS,93
12714,12020,2025-04-01 17:12:49,LEVEL_COMPLETE,"Completed with score 5446, stars: 1",8,SUCCESS,254
12715,12369,2025-04-09 19:09:37,LEVEL_FAIL,Failed at 35% progress,76,FAIL,290
12716,10507,2025-04-23 02:50:37,ITEM_USE,Used item: POWER_BOOST,20,,2
12717,11370,2025-04-09 22:37:46,LEVEL_COMPLETE,"Completed with score 4297, stars: 1",13,SUCCESS,40
12718,10737,2025-04-07 00:25:19,LEVEL_FAIL,Failed at 48% progress,31,FAIL,155
12719,10639,2025-04-05 10:58:14,ITEM_USE,Used item: EXTRA_LIFE,17,,1
12720,12538,2025-04-03 00:51:47,LEVEL_FAIL,Failed at 81% progress,68,FAIL,164
12721,11609,2025-04-20 01:54:01,LEVEL_FAIL,Failed at 81% progress,1,FAIL,274
12722,12317,2025-04-20 23:49:04,LEVEL_FAIL,Failed at 47% progress,64,FAIL,138
12723,10037,2025-04-13 01:50:38,LEVEL_FAIL,Failed at 50% progress,31,FAIL,286
12724,12172,2025-04-19 04:48:37,LEVEL_START,Started level 77,77,,0
12725,12195,2025-04-13 14:38:20,ACHIEVEMENT,Earned achievement: COMBO_MASTER,92,,0
12726,12090,2025-04-13 15:47:30,LEVEL_COMPLETE,"Completed with score 8743, stars: 1",83,SUCCESS,66
12727,11773,2025-04-09 03:47:06,LEVEL_FAIL,Failed at 19% progress,62,FAIL,86
12728,11891,2025-04-15 11:15:55,ITEM_USE,Used item: TIME_EXTENSION,53,,3
12729,10473,2025-04-08 00:31:08,LEVEL_START,Started level 89,89,,0
12730,10440,2025-04-22 11:17:36,LEVEL_START,Started level 14,14,,0
12731,10225,2025-03-31 03:40:43,ACHIEVEMENT,Earned achievement: PERFECT_CLEAR,89,,0
12732,10704,2025-04-06 10:14:45,LEVEL_FAIL,Failed at 65% progress,83,FAIL,112
12733,12901,2025-04-20 03:15:41,LEVEL_COMPLETE,"Completed with score 7541, stars: 1",46,SUCCESS,266
12734,11556,2025-03-31 01:56:58,LEVEL_START,Started level 33,33,,0
12735,12872,2025-04-05 01:00:25,LEVEL_COMPLETE,"Completed with score 6731, stars: 2",28,SUCCESS,176
12736,11863,2025-03-26 09:45:27,LEVEL_FAIL,Failed at 36% progress,75,FAIL,79
12737,10889,2025-03-31 00:18:04,LEVEL_COMPLETE,"Completed with score 9652, stars: 1",61,SUCCESS,143
12738,11489,2025-03-27 14:34:28,LEVEL_FAIL,Failed at 64% progress,14,FAIL,219
12739,11330,2025-04-15 03:50:34,LEVEL_START,Started level 80,80,,0
12740,12015,2025-04-23 09:07:31,LEVEL_START,Started level 26,26,,0
12741,10543,2025-04-15 21:48:40,LEVEL_FAIL,Failed at 85% progress,70,FAIL,180
12742,12969,2025-04-08 06:48:58,LEVEL_START,Started level 64,64,,0
12743,11237,2025-04-01 08:23:36,LEVEL_COMPLETE,"Completed with score 6778, stars: 1",22,SUCCESS,220
12744,11162,2025-04-08 09:51:37,LEVEL_COMPLETE,"Completed with score 8899, stars: 2",28,SUCCESS,160
12745,11861,2025-03-24 20:21:31,LEVEL_FAIL,Failed at 26% progress,43,FAIL,40
12746,10557,2025-04-10 17:54:27,LEVEL_START,Started level 19,19,,0
12747,12507,2025-04-06 00:40:59,LEVEL_START,Started level 30,30,,0
12748,12815,2025-04-19 23:57:58,LEVEL_FAIL,Failed at 48% progress,38,FAIL,184
12749,11749,2025-04-23 03:28:36,LEVEL_FAIL,Failed at 48% progress,7,FAIL,282
12750,12698,2025-03-26 01:48:28,ITEM_USE,Used item: COIN_MULTIPLIER,77,,4
12751,12335,2025-04-05 07:49:51,LEVEL_START,Started level 81,81,,0
12752,11338,2025-04-22 19:02:00,LEVEL_COMPLETE,"Completed with score 3272, stars: 1",24,SUCCESS,173
12753,10816,2025-04-06 13:07:44,LEVEL_COMPLETE,"Completed with score 4887, stars: 3",5,SUCCESS,180
12754,11304,2025-04-01 00:01:22,LEVEL_START,Started level 13,13,,0
12755,11083,2025-03-26 12:55:40,LEVEL_COMPLETE,"Completed with score 6988, stars: 1",96,SUCCESS,275
12756,11274,2025-04-18 15:33:29,LEVEL_COMPLETE,"Completed with score 9301, stars: 3",4,SUCCESS,293
12757,10932,2025-04-03 15:19:16,LEVEL_START,Started level 45,45,,0
12758,11263,2025-04-17 19:19:01,LEVEL_START,Started level 84,84,,0
12759,11269,2025-03-28 12:14:21,LEVEL_FAIL,Failed at 85% progress,83,FAIL,65
12760,10686,2025-04-20 18:36:47,LEVEL_START,Started level 40,40,,0
12761,12810,2025-04-12 05:37:36,LEVEL_START,Started level 24,24,,0
12762,10369,2025-04-19 00:06:57,LEVEL_COMPLETE,"Completed with score 4927, stars: 3",10,SUCCESS,146
12763,10587,2025-03-24 21:54:04,LEVEL_COMPLETE,"Completed with score 5203, stars: 1",66,SUCCESS,208
12764,10379,2025-04-10 15:13:44,LEVEL_FAIL,Failed at 75% progress,43,FAIL,267
12765,12329,2025-04-09 18:50:30,LEVEL_START,Started level 23,23,,0
12766,11384,2025-04-01 21:48:08,LEVEL_FAIL,Failed at 49% progress,16,FAIL,115
12767,10837,2025-04-23 13:20:59,LEVEL_START,Started level 60,60,,0
12768,10783,2025-04-18 09:05:00,ITEM_USE,Used item: EXTRA_LIFE,40,,2
12769,10974,2025-04-23 11:29:30,LEVEL_FAIL,Failed at 20% progress,12,FAIL,179
12770,12187,2025-04-01 09:59:13,ACHIEVEMENT,Earned achievement: FIRST_WIN,70,,0
12771,10801,2025-04-20 19:59:05,LEVEL_START,Started level 82,82,,0
12772,12077,2025-04-21 07:58:36,LEVEL_COMPLETE,"Completed with score 3829, stars: 3",71,SUCCESS,97
12773,12520,2025-04-08 04:12:21,LEVEL_FAIL,Failed at 24% progress,91,FAIL,222
12774,10628,2025-04-10 12:20:07,LEVEL_START,Started level 68,68,,0
12775,11789,2025-04-15 12:05:04,LEVEL_START,Started level 80,80,,0
12776,11826,2025-04-11 15:21:05,LEVEL_COMPLETE,"Completed with score 2722, stars: 3",86,SUCCESS,199
12777,10935,2025-03-25 16:10:59,LEVEL_START,Started level 3,3,,0
12778,11514,2025-03-31 07:37:48,LEVEL_START,Started level 9,9,,0
12779,11047,2025-04-02 16:26:15,LEVEL_FAIL,Failed at 86% progress,93,FAIL,112
12780,10367,2025-04-05 07:08:42,LEVEL_FAIL,Failed at 75% progress,10,FAIL,174
12781,11491,2025-04-18 23:37:25,LEVEL_COMPLETE,"Completed with score 5388, stars: 2",48,SUCCESS,103
12782,11322,2025-04-22 05:00:21,LEVEL_FAIL,Failed at 79% progress,99,FAIL,129
12783,12200,2025-03-24 18:06:54,LEVEL_START,Started level 71,71,,0
12784,12717,2025-04-20 07:50:56,LEVEL_START,Started level 23,23,,0
12785,10279,2025-04-14 23:40:32,LEVEL_START,Started level 68,68,,0
12786,10925,2025-04-01 06:26:13,LEVEL_COMPLETE,"Completed with score 3249, stars: 1",39,SUCCESS,280
12787,11540,2025-04-02 11:23:33,LEVEL_START,Started level 14,14,,0
12788,12207,2025-04-04 03:00:08,LEVEL_COMPLETE,"Completed with score 1164, stars: 2",74,SUCCESS,72
12789,10431,2025-04-02 01:08:43,LEVEL_COMPLETE,"Completed with score 5514, stars: 2",97,SUCCESS,86
12790,12218,2025-04-19 12:38:33,LEVEL_FAIL,Failed at 40% progress,72,FAIL,231
12791,10399,2025-04-03 02:54:06,LEVEL_COMPLETE,"Completed with score 7444, stars: 2",81,SUCCESS,254
12792,11981,2025-04-22 14:00:24,LEVEL_COMPLETE,"Completed with score 3113, stars: 2",39,SUCCESS,283
12793,10498,2025-04-11 16:15:48,LEVEL_COMPLETE,"Completed with score 5209, stars: 3",6,SUCCESS,285
12794,12133,2025-04-23 06:22:28,LEVEL_START,Started level 11,11,,0
12795,11935,2025-04-17 08:49:57,LEVEL_START,Started level 83,83,,0
12796,11853,2025-04-14 01:49:28,LEVEL_COMPLETE,"Completed with score 5436, stars: 1",41,SUCCESS,186
12797,10084,2025-04-04 18:26:20,ITEM_USE,Used item: POWER_BOOST,52,,5
12798,11451,2025-04-02 19:58:58,LEVEL_COMPLETE,"Completed with score 4509, stars: 2",76,SUCCESS,291
12799,12730,2025-04-06 18:16:32,LEVEL_START,Started level 96,96,,0
12800,11419,2025-04-16 23:13:06,LEVEL_FAIL,Failed at 48% progress,5,FAIL,145
12801,11061,2025-04-14 02:09:42,LEVEL_START,Started level 42,42,,0
12802,11769,2025-04-19 06:42:33,ACHIEVEMENT,Earned achievement: COMBO_MASTER,80,,0
12803,10573,2025-04-19 23:03:10,LEVEL_FAIL,Failed at 42% progress,57,FAIL,102
12804,11413,2025-04-12 10:05:26,LEVEL_START,Started level 41,41,,0
12805,10852,2025-04-16 21:11:32,LEVEL_START,Started level 82,82,,0
12806,12377,2025-03-28 06:45:06,LEVEL_START,Started level 37,37,,0
12807,11018,2025-03-26 07:59:56,LEVEL_START,Started level 28,28,,0
12808,12411,2025-03-27 16:22:58,LEVEL_START,Started level 63,63,,0
12809,12265,2025-04-01 23:52:40,LEVEL_START,Started level 52,52,,0
12810,12920,2025-04-04 13:29:27,LEVEL_COMPLETE,"Completed with score 8977, stars: 2",58,SUCCESS,291
12811,12412,2025-04-01 04:27:57,LEVEL_START,Started level 79,79,,0
12812,10697,2025-03-30 04:18:34,LEVEL_COMPLETE,"Completed with score 6695, stars: 1",74,SUCCESS,144
12813,12605,2025-04-19 15:03:04,LEVEL_COMPLETE,"Completed with score 9126, stars: 2",81,SUCCESS,240
12814,11886,2025-04-19 13:21:41,LEVEL_FAIL,Failed at 85% progress,61,FAIL,185
12815,12242,2025-04-21 21:00:14,LEVEL_FAIL,Failed at 12% progress,74,FAIL,136
12816,11334,2025-04-16 14:54:07,LEVEL_COMPLETE,"Completed with score 6304, stars: 2",10,SUCCESS,96
12817,11728,2025-04-17 01:16:31,LEVEL_FAIL,Failed at 90% progress,74,FAIL,152
12818,12861,2025-04-22 23:47:13,LEVEL_COMPLETE,"Completed with score 2834, stars: 3",16,SUCCESS,199
12819,12838,2025-04-21 01:51:19,LEVEL_COMPLETE,"Completed with score 9713, stars: 1",17,SUCCESS,160
12820,12188,2025-03-25 04:29:00,LEVEL_COMPLETE,"Completed with score 1194, stars: 2",64,SUCCESS,62
12821,10623,2025-04-05 02:42:25,LEVEL_START,Started level 97,97,,0
12822,10909,2025-04-20 12:32:57,LEVEL_START,Started level 19,19,,0
12823,11740,2025-04-12 21:53:08,LEVEL_START,Started level 52,52,,0
12824,11849,2025-04-10 10:45:42,LEVEL_COMPLETE,"Completed with score 7754, stars: 3",36,SUCCESS,196
12825,12943,2025-04-16 03:26:00,LEVEL_FAIL,Failed at 68% progress,12,FAIL,243
12826,12547,2025-04-06 03:03:14,LEVEL_START,Started level 20,20,,0
12827,12379,2025-04-21 08:16:28,LEVEL_START,Started level 59,59,,0
12828,10326,2025-04-03 05:30:24,LEVEL_COMPLETE,"Completed with score 1195, stars: 1",84,SUCCESS,286
